timestamp,device_id,pressure_bar,pressure_status,flow_rate_L_min,total_volume_L,tds_ppm,tds_status,ph,ph_status,temperature_C,wifi_status,signal_strength_dBm,sensor_status,alert
2025-02-16 01:30:00,ESP32_WATER_01,3.5,Normal,0.96,2662.08,328,Moderate,7.81,Neutral,25.13,Connected,-71,OK,None
2025-02-16 01:45:00,ESP32_WATER_01,3.38,Normal,2.06,2662.6,354,Moderate,7.13,Neutral,24.26,Connected,-80,OK,None
2025-02-16 02:00:00,ESP32_WATER_01,2.64,Normal,2.8,2663.3,349,Moderate,8.02,Neutral,30.15,Connected,-71,OK,None
2025-02-16 02:15:00,ESP32_WATER_01,2.55,Normal,4.47,2664.41,410,Moderate,7.35,Neutral,27.57,Connected,-79,OK,None
2025-02-16 02:30:00,ESP32_WATER_01,3.14,Normal,6.16,2665.95,360,Moderate,6.59,Neutral,22.42,Connected,-59,OK,None
2025-02-16 02:45:00,ESP32_WATER_01,2.66,Normal,7.75,2667.89,227,Good,7.12,Neutral,19.16,Connected,-76,OK,None
2025-02-16 03:00:00,ESP32_WATER_01,3.04,Normal,4.32,2668.97,272,Good,7.45,Neutral,23.92,Connected,-54,OK,None
2025-02-16 03:15:00,ESP32_WATER_01,2.81,Normal,3.88,2669.94,338,Moderate,7.32,Neutral,21.59,Connected,-65,OK,None
2025-02-16 03:30:00,ESP32_WATER_01,2.29,Normal,0.81,2670.14,351,Moderate,7.03,Neutral,19.81,Connected,-49,OK,None
2025-02-16 03:45:00,ESP32_WATER_01,2.11,Normal,2.91,2670.87,214,Good,7.56,Neutral,26.92,Connected,-48,OK,None
2025-02-16 04:00:00,ESP32_WATER_01,3.09,Normal,1.63,2671.28,240,Good,6.78,Neutral,24.97,Connected,-50,OK,None
2025-02-16 04:15:00,ESP32_WATER_01,2.78,Normal,1.64,2671.69,407,Moderate,7.27,Neutral,28.37,Connected,-72,OK,None
2025-02-16 04:30:00,ESP32_WATER_01,2.78,Normal,1.43,2672.05,477,Moderate,7.52,Neutral,24.78,Connected,-47,OK,None
2025-02-16 04:45:00,ESP32_WATER_01,3.28,Normal,0.79,2672.24,187,Good,7.05,Neutral,24.34,Connected,-72,OK,None
2025-02-16 05:00:00,ESP32_WATER_01,3.47,Normal,1.25,2672.56,340,Moderate,7.4,Neutral,21.18,Connected,-84,OK,None
2025-02-16 05:15:00,ESP32_WATER_01,2.89,Normal,0.92,2672.78,323,Moderate,7.15,Neutral,23.12,Connected,-62,OK,None
2025-02-16 05:30:00,ESP32_WATER_01,2.86,Normal,0.33,2672.87,400,Moderate,7.28,Neutral,19.62,Connected,-76,OK,None
2025-02-16 05:45:00,ESP32_WATER_01,3.2,Normal,4.94,2674.1,359,Moderate,7.37,Neutral,28.12,Connected,-80,OK,None
2025-02-16 06:00:00,ESP32_WATER_01,2.46,Normal,2.03,2674.61,386,Moderate,7.08,Neutral,21.05,Connected,-83,OK,None
2025-02-16 06:15:00,ESP32_WATER_01,3.09,Normal,2.09,2675.13,137,Good,7.75,Neutral,25.66,Connected,-52,OK,None
2025-02-16 06:30:00,ESP32_WATER_01,3.22,Normal,1.89,2675.6,319,Moderate,7.3,Neutral,24.26,Connected,-60,OK,None
2025-02-16 06:45:00,ESP32_WATER_01,3.27,Normal,4.09,2676.62,247,Good,7.42,Neutral,26.17,Disconnected,-76,Fault,None
2025-02-16 07:00:00,ESP32_WATER_01,2.23,Normal,2.23,2677.18,249,Good,7.65,Neutral,25.1,Connected,-48,OK,None
2025-02-16 07:15:00,ESP32_WATER_01,2.7,Normal,5.04,2678.44,221,Good,7.44,Neutral,21.03,Connected,-65,OK,None
2025-02-16 07:30:00,ESP32_WATER_01,2.65,Normal,3.12,2679.23,338,Moderate,6.82,Neutral,24.0,Connected,-61,OK,None
2025-02-16 07:45:00,ESP32_WATER_01,3.04,Normal,1.07,2679.49,346,Moderate,7.49,Neutral,28.8,Connected,-84,OK,None
2025-02-16 08:00:00,ESP32_WATER_01,3.19,Normal,4.54,2680.63,370,Moderate,7.3,Neutral,22.53,Connected,-50,OK,None
2025-02-16 08:15:00,ESP32_WATER_01,3.6,Normal,2.54,2681.26,287,Good,6.92,Neutral,28.47,Connected,-85,OK,None
2025-02-16 08:30:00,ESP32_WATER_01,2.8,Normal,1.85,2681.73,430,Moderate,7.66,Neutral,26.98,Connected,-50,OK,None
2025-02-16 08:45:00,ESP32_WATER_01,2.8,Normal,3.77,2682.67,245,Good,6.79,Neutral,25.42,Connected,-62,OK,None
2025-02-16 09:00:00,ESP32_WATER_01,3.46,Normal,2.04,2683.18,205,Good,6.98,Neutral,22.78,Connected,-76,OK,None
2025-02-16 09:15:00,ESP32_WATER_01,3.12,Normal,3.32,2684.01,337,Moderate,7.03,Neutral,25.82,Connected,-51,OK,None
2025-02-16 09:30:00,ESP32_WATER_01,3.51,Normal,0.68,2684.18,265,Good,6.69,Neutral,23.47,Connected,-64,OK,None
2025-02-16 09:45:00,ESP32_WATER_01,3.12,Normal,2.08,2684.7,362,Moderate,7.19,Neutral,28.31,Connected,-52,OK,None
2025-02-16 10:00:00,ESP32_WATER_01,2.54,Normal,1.13,2684.98,267,Good,6.93,Neutral,21.14,Connected,-54,OK,None
2025-02-16 10:15:00,ESP32_WATER_01,2.47,Normal,7.58,2686.88,273,Good,7.29,Neutral,25.92,Connected,-70,OK,None
2025-02-16 10:30:00,ESP32_WATER_01,2.38,Normal,4.81,2688.08,267,Good,7.89,Neutral,25.09,Connected,-56,OK,None
2025-02-16 10:45:00,ESP32_WATER_01,3.26,Normal,2.34,2688.66,261,Good,7.18,Neutral,25.99,Connected,-50,OK,None
2025-02-16 11:00:00,ESP32_WATER_01,3.48,Normal,4.52,2689.79,319,Moderate,7.39,Neutral,27.15,Connected,-55,OK,None
2025-02-16 11:15:00,ESP32_WATER_01,3.74,Normal,1.15,2690.08,339,Moderate,7.19,Neutral,22.34,Connected,-56,OK,None
2025-02-16 11:30:00,ESP32_WATER_01,3.34,Normal,1.38,2690.43,261,Good,7.07,Neutral,22.33,Connected,-81,OK,None
2025-02-16 11:45:00,ESP32_WATER_01,3.47,Normal,0.26,2690.49,226,Good,7.49,Neutral,25.65,Connected,-62,OK,None
2025-02-16 12:00:00,ESP32_WATER_01,2.77,Normal,3.2,2691.29,359,Moderate,6.82,Neutral,27.89,Connected,-50,OK,None
2025-02-16 12:15:00,ESP32_WATER_01,2.54,Normal,0.22,2691.35,351,Moderate,7.6,Neutral,24.25,Connected,-59,OK,None
2025-02-16 12:30:00,ESP32_WATER_01,3.34,Normal,1.26,2691.66,377,Moderate,6.89,Neutral,29.31,Connected,-72,OK,None
2025-02-16 12:45:00,ESP32_WATER_01,3.17,Normal,0.66,2691.83,236,Good,7.74,Neutral,24.1,Connected,-49,OK,None
2025-02-16 13:00:00,ESP32_WATER_01,3.04,Normal,4.03,2692.83,253,Good,7.05,Neutral,22.87,Connected,-73,OK,None
2025-02-16 13:15:00,ESP32_WATER_01,3.15,Normal,7.1,2694.61,385,Moderate,6.87,Neutral,26.36,Connected,-66,OK,None
2025-02-16 13:30:00,ESP32_WATER_01,3.13,Normal,3.56,2695.5,391,Moderate,7.24,Neutral,23.36,Connected,-58,OK,None
2025-02-16 13:45:00,ESP32_WATER_01,3.51,Normal,3.14,2696.28,287,Good,6.57,Neutral,23.4,Connected,-80,OK,None
2025-02-16 14:00:00,ESP32_WATER_01,3.52,Normal,2.36,2696.87,243,Good,6.77,Neutral,25.78,Connected,-77,OK,None
2025-02-16 14:15:00,ESP32_WATER_01,3.22,Normal,2.21,2697.42,263,Good,7.39,Neutral,27.8,Connected,-64,OK,None
2025-02-16 14:30:00,ESP32_WATER_01,3.34,Normal,0.98,2697.67,242,Good,7.67,Neutral,25.91,Connected,-63,OK,None
2025-02-16 14:45:00,ESP32_WATER_01,3.21,Normal,0.46,2697.78,383,Moderate,6.96,Neutral,25.32,Connected,-78,OK,None
2025-02-16 15:00:00,ESP32_WATER_01,2.82,Normal,2.17,2698.33,377,Moderate,7.71,Neutral,30.77,Connected,-85,OK,None
2025-02-16 15:15:00,ESP32_WATER_01,3.3,Normal,2.56,2698.97,326,Moderate,7.03,Neutral,27.09,Connected,-79,OK,None
2025-02-16 15:30:00,ESP32_WATER_01,2.44,Normal,2.55,2699.6,265,Good,7.27,Neutral,23.98,Connected,-74,OK,None
2025-02-16 15:45:00,ESP32_WATER_01,3.42,Normal,2.82,2700.31,249,Good,7.28,Neutral,28.31,Connected,-47,OK,None
2025-02-16 16:00:00,ESP32_WATER_01,2.52,Normal,3.37,2701.15,270,Good,7.81,Neutral,24.28,Connected,-69,OK,None
2025-02-16 16:15:00,ESP32_WATER_01,3.11,Normal,2.1,2701.68,248,Good,7.55,Neutral,26.81,Connected,-70,OK,None
2025-02-16 16:30:00,ESP32_WATER_01,2.66,Normal,0.9,2701.9,338,Moderate,7.12,Neutral,26.62,Connected,-82,OK,None
2025-02-16 16:45:00,ESP32_WATER_01,3.22,Normal,2.75,2702.59,380,Moderate,8.17,Neutral,25.01,Connected,-49,OK,None
2025-02-16 17:00:00,ESP32_WATER_01,2.99,Normal,3.22,2703.39,383,Moderate,7.18,Neutral,22.83,Connected,-77,OK,None
2025-02-16 17:15:00,ESP32_WATER_01,2.36,Normal,1.58,2703.79,249,Good,7.21,Neutral,24.92,Connected,-77,OK,None
2025-02-16 17:30:00,ESP32_WATER_01,3.17,Normal,3.23,2704.6,272,Good,7.33,Neutral,23.58,Connected,-59,OK,None
2025-02-16 17:45:00,ESP32_WATER_01,2.77,Normal,2.19,2705.14,275,Good,7.03,Neutral,25.79,Connected,-74,OK,None
2025-02-16 18:00:00,ESP32_WATER_01,3.35,Normal,0.78,2705.34,401,Moderate,7.75,Neutral,26.27,Connected,-52,OK,None
2025-02-16 18:15:00,ESP32_WATER_01,3.0,Normal,8.7,2707.51,213,Good,7.16,Neutral,19.09,Connected,-63,OK,None
2025-02-16 18:30:00,ESP32_WATER_01,3.16,Normal,1.52,2707.89,319,Moderate,7.46,Neutral,26.01,Connected,-51,OK,None
2025-02-16 18:45:00,ESP32_WATER_01,2.62,Normal,0.84,2708.1,250,Good,6.1,Acidic,33.78,Connected,-46,OK,pH Out of Range
2025-02-16 19:00:00,ESP32_WATER_01,2.76,Normal,1.12,2708.38,304,Moderate,7.25,Neutral,24.05,Connected,-77,OK,None
2025-02-16 19:15:00,ESP32_WATER_01,2.82,Normal,0.15,2708.42,375,Moderate,7.07,Neutral,27.97,Connected,-73,OK,None
2025-02-16 19:30:00,ESP32_WATER_01,3.34,Normal,1.62,2708.83,294,Good,7.23,Neutral,27.23,Connected,-84,OK,None
2025-02-16 19:45:00,ESP32_WATER_01,3.67,Normal,4.98,2710.07,259,Good,6.74,Neutral,20.07,Connected,-84,OK,None
2025-02-16 20:00:00,ESP32_WATER_01,2.68,Normal,2.33,2710.65,379,Moderate,7.13,Neutral,26.49,Connected,-57,OK,None
2025-02-16 20:15:00,ESP32_WATER_01,3.43,Normal,1.03,2710.91,330,Moderate,7.27,Neutral,22.48,Disconnected,-64,Fault,None
2025-02-16 20:30:00,ESP32_WATER_01,2.13,Normal,1.93,2711.4,358,Moderate,7.06,Neutral,24.41,Connected,-65,OK,None
2025-02-16 20:45:00,ESP32_WATER_01,2.52,Normal,1.95,2711.88,341,Moderate,7.44,Neutral,20.62,Connected,-80,OK,None
2025-02-16 21:00:00,ESP32_WATER_01,2.62,Normal,1.55,2712.27,222,Good,7.23,Neutral,26.33,Connected,-58,OK,None
2025-02-16 21:15:00,ESP32_WATER_01,2.46,Normal,3.85,2713.23,424,Moderate,7.45,Neutral,23.98,Connected,-70,OK,None
2025-02-16 21:30:00,ESP32_WATER_01,2.37,Normal,2.58,2713.88,304,Moderate,7.59,Neutral,29.04,Connected,-85,OK,None
2025-02-16 21:45:00,ESP32_WATER_01,3.17,Normal,0.88,2714.1,387,Moderate,7.62,Neutral,20.92,Connected,-63,OK,None
2025-02-16 22:00:00,ESP32_WATER_01,2.91,Normal,3.78,2715.04,291,Good,7.05,Neutral,27.73,Connected,-78,OK,None
2025-02-16 22:15:00,ESP32_WATER_01,3.15,Normal,4.67,2716.21,365,Moderate,7.04,Neutral,26.26,Connected,-78,OK,None
2025-02-16 22:30:00,ESP32_WATER_01,3.28,Normal,2.64,2716.87,400,Moderate,7.84,Neutral,22.43,Connected,-85,OK,None
2025-02-16 22:45:00,ESP32_WATER_01,3.11,Normal,1.68,2717.29,390,Moderate,6.83,Neutral,20.36,Connected,-75,OK,None
2025-02-16 23:00:00,ESP32_WATER_01,3.26,Normal,1.3,2717.62,328,Moderate,7.03,Neutral,24.13,Connected,-78,OK,None
2025-02-16 23:15:00,ESP32_WATER_01,2.97,Normal,5.74,2719.05,292,Good,7.14,Neutral,25.71,Connected,-55,OK,None
2025-02-16 23:30:00,ESP32_WATER_01,2.53,Normal,2.5,2719.67,207,Good,6.86,Neutral,21.8,Connected,-50,OK,None
2025-02-16 23:45:00,ESP32_WATER_01,3.42,Normal,2.15,2720.21,220,Good,7.25,Neutral,22.15,Connected,-78,OK,None
2025-02-17 00:00:00,ESP32_WATER_01,2.76,Normal,0.71,2720.39,409,Moderate,7.69,Neutral,27.97,Connected,-62,OK,None
2025-02-17 00:15:00,ESP32_WATER_01,2.63,Normal,0.96,2720.63,254,Good,6.43,Acidic,22.66,Connected,-59,OK,pH Out of Range
2025-02-17 00:30:00,ESP32_WATER_01,2.93,Normal,0.53,2720.76,384,Moderate,6.99,Neutral,26.74,Connected,-57,OK,None
2025-02-17 00:45:00,ESP32_WATER_01,4.74,High,1.66,2721.18,393,Moderate,7.25,Neutral,28.66,Connected,-68,OK,Pressure Alert
2025-02-17 01:00:00,ESP32_WATER_01,2.83,Normal,1.27,2721.5,356,Moderate,7.83,Neutral,22.59,Connected,-77,OK,None
2025-02-17 01:15:00,ESP32_WATER_01,3.14,Normal,2.23,2722.05,351,Moderate,6.6,Neutral,21.25,Connected,-50,OK,None
2025-02-17 01:30:00,ESP32_WATER_01,5.65,High,4.27,2723.12,226,Good,7.55,Neutral,27.62,Connected,-48,OK,Pressure Alert
2025-02-17 01:45:00,ESP32_WATER_01,2.64,Normal,3.24,2723.93,212,Good,7.13,Neutral,24.1,Connected,-72,OK,None
2025-02-17 02:00:00,ESP32_WATER_01,2.8,Normal,3.7,2724.86,267,Good,7.26,Neutral,23.68,Connected,-73,OK,None
2025-02-17 02:15:00,ESP32_WATER_01,3.43,Normal,4.2,2725.91,452,Moderate,7.69,Neutral,29.29,Connected,-46,OK,None
2025-02-17 02:30:00,ESP32_WATER_01,3.2,Normal,1.03,2726.16,429,Moderate,7.15,Neutral,24.2,Connected,-62,OK,None
2025-02-17 02:45:00,ESP32_WATER_01,3.83,Normal,1.45,2726.53,322,Moderate,7.19,Neutral,25.83,Connected,-47,OK,None
2025-02-17 03:00:00,ESP32_WATER_01,3.47,Normal,1.29,2726.85,423,Moderate,7.25,Neutral,20.17,Connected,-72,OK,None
2025-02-17 03:15:00,ESP32_WATER_01,3.46,Normal,3.36,2727.69,245,Good,7.28,Neutral,24.77,Connected,-78,OK,None
2025-02-17 03:30:00,ESP32_WATER_01,2.44,Normal,0.69,2727.86,290,Good,6.76,Neutral,22.36,Disconnected,-74,Fault,None
2025-02-17 03:45:00,ESP32_WATER_01,3.31,Normal,5.14,2729.15,446,Moderate,7.26,Neutral,23.48,Connected,-55,OK,None
2025-02-17 04:00:00,ESP32_WATER_01,2.98,Normal,1.41,2729.5,488,Moderate,7.37,Neutral,23.3,Connected,-52,OK,None
2025-02-17 04:15:00,ESP32_WATER_01,2.78,Normal,0.73,2729.68,381,Moderate,6.55,Neutral,28.9,Connected,-50,OK,None
2025-02-17 04:30:00,ESP32_WATER_01,3.07,Normal,1.46,2730.05,192,Good,7.55,Neutral,23.01,Connected,-65,OK,None
2025-02-17 04:45:00,ESP32_WATER_01,3.38,Normal,1.54,2730.43,427,Moderate,7.57,Neutral,23.4,Connected,-82,OK,None
2025-02-17 05:00:00,ESP32_WATER_01,3.2,Normal,1.72,2730.86,298,Good,7.3,Neutral,29.6,Connected,-75,OK,None
2025-02-17 05:15:00,ESP32_WATER_01,2.65,Normal,1.78,2731.3,377,Moderate,6.66,Neutral,23.93,Connected,-49,OK,None
2025-02-17 05:30:00,ESP32_WATER_01,3.3,Normal,4.17,2732.35,327,Moderate,6.94,Neutral,23.14,Connected,-79,OK,None
2025-02-17 05:45:00,ESP32_WATER_01,2.74,Normal,2.53,2732.98,400,Moderate,6.27,Acidic,28.3,Connected,-74,OK,pH Out of Range
2025-02-17 06:00:00,ESP32_WATER_01,3.09,Normal,0.73,2733.16,323,Moderate,7.06,Neutral,25.05,Connected,-81,OK,None
2025-02-17 06:15:00,ESP32_WATER_01,2.88,Normal,1.51,2733.54,538,Moderate,6.83,Neutral,25.26,Connected,-83,OK,None
2025-02-17 06:30:00,ESP32_WATER_01,2.91,Normal,1.26,2733.85,397,Moderate,7.17,Neutral,25.9,Connected,-54,OK,None
2025-02-17 06:45:00,ESP32_WATER_01,3.31,Normal,2.08,2734.37,219,Good,7.6,Neutral,29.02,Connected,-46,OK,None
2025-02-17 07:00:00,ESP32_WATER_01,2.58,Normal,1.87,2734.84,185,Good,7.0,Neutral,21.9,Connected,-51,OK,None
2025-02-17 07:15:00,ESP32_WATER_01,3.78,Normal,6.21,2736.39,186,Good,7.36,Neutral,28.43,Connected,-50,OK,None
2025-02-17 07:30:00,ESP32_WATER_01,2.27,Normal,3.69,2737.32,367,Moderate,7.16,Neutral,20.52,Connected,-74,OK,None
2025-02-17 07:45:00,ESP32_WATER_01,2.76,Normal,3.03,2738.07,396,Moderate,6.84,Neutral,22.55,Connected,-56,OK,None
2025-02-17 08:00:00,ESP32_WATER_01,3.15,Normal,0.23,2738.13,111,Good,7.76,Neutral,22.31,Connected,-53,OK,None
2025-02-17 08:15:00,ESP32_WATER_01,3.23,Normal,3.59,2739.03,417,Moderate,7.53,Neutral,24.58,Disconnected,-46,Fault,None
2025-02-17 08:30:00,ESP32_WATER_01,2.96,Normal,0.35,2739.11,348,Moderate,6.76,Neutral,22.75,Connected,-83,OK,None
2025-02-17 08:45:00,ESP32_WATER_01,2.98,Normal,1.36,2739.45,449,Moderate,7.38,Neutral,28.81,Connected,-60,OK,None
2025-02-17 09:00:00,ESP32_WATER_01,3.16,Normal,1.51,2739.83,242,Good,7.12,Neutral,26.56,Connected,-48,OK,None
2025-02-17 09:15:00,ESP32_WATER_01,2.91,Normal,4.06,2740.85,858,Poor,7.41,Neutral,24.96,Connected,-52,OK,High TDS
2025-02-17 09:30:00,ESP32_WATER_01,3.56,Normal,0.85,2741.06,342,Moderate,6.66,Neutral,22.37,Connected,-83,OK,None
2025-02-17 09:45:00,ESP32_WATER_01,3.34,Normal,1.72,2741.49,258,Good,7.06,Neutral,29.2,Connected,-72,OK,None
2025-02-17 10:00:00,ESP32_WATER_01,3.35,Normal,0.58,2741.63,218,Good,7.34,Neutral,25.3,Connected,-72,OK,None
2025-02-17 10:15:00,ESP32_WATER_01,2.61,Normal,2.86,2742.35,394,Moderate,6.76,Neutral,24.25,Connected,-69,OK,None
2025-02-17 10:30:00,ESP32_WATER_01,2.97,Normal,1.37,2742.69,338,Moderate,7.3,Neutral,24.59,Connected,-71,OK,None
2025-02-17 10:45:00,ESP32_WATER_01,2.88,Normal,2.25,2743.25,351,Moderate,7.07,Neutral,24.33,Connected,-74,OK,None
2025-02-17 11:00:00,ESP32_WATER_01,2.6,Normal,0.08,2743.28,429,Moderate,7.22,Neutral,27.54,Connected,-47,OK,None
2025-02-17 11:15:00,ESP32_WATER_01,3.14,Normal,0.76,2743.47,316,Moderate,7.61,Neutral,28.39,Connected,-56,OK,None
2025-02-17 11:30:00,ESP32_WATER_01,2.78,Normal,2.3,2744.04,345,Moderate,8.28,Neutral,22.22,Connected,-79,OK,None
2025-02-17 11:45:00,ESP32_WATER_01,3.26,Normal,3.16,2744.83,348,Moderate,7.23,Neutral,23.04,Connected,-51,OK,None
2025-02-17 12:00:00,ESP32_WATER_01,2.57,Normal,5.18,2746.13,875,Poor,7.12,Neutral,23.19,Connected,-55,OK,High TDS
2025-02-17 12:15:00,ESP32_WATER_01,3.69,Normal,4.69,2747.3,207,Good,7.97,Neutral,25.96,Connected,-46,OK,None
2025-02-17 12:30:00,ESP32_WATER_01,2.64,Normal,1.21,2747.6,318,Moderate,7.65,Neutral,27.99,Connected,-49,OK,None
2025-02-17 12:45:00,ESP32_WATER_01,3.09,Normal,2.22,2748.16,412,Moderate,7.91,Neutral,20.88,Connected,-72,OK,None
2025-02-17 13:00:00,ESP32_WATER_01,3.32,Normal,3.4,2749.01,309,Moderate,7.3,Neutral,21.86,Connected,-58,OK,None
2025-02-17 13:15:00,ESP32_WATER_01,2.77,Normal,2.49,2749.63,282,Good,7.53,Neutral,23.97,Connected,-74,OK,None
2025-02-17 13:30:00,ESP32_WATER_01,3.34,Normal,1.52,2750.01,397,Moderate,7.22,Neutral,26.6,Connected,-80,OK,None
2025-02-17 13:45:00,ESP32_WATER_01,2.51,Normal,2.3,2750.58,321,Moderate,7.22,Neutral,22.18,Connected,-82,OK,None
2025-02-17 14:00:00,ESP32_WATER_01,3.58,Normal,4.93,2751.82,269,Good,7.24,Neutral,23.84,Connected,-53,OK,None
2025-02-17 14:15:00,ESP32_WATER_01,3.01,Normal,1.93,2752.3,251,Good,7.37,Neutral,22.84,Connected,-81,OK,None
2025-02-17 14:30:00,ESP32_WATER_01,2.76,Normal,2.9,2753.03,315,Moderate,7.23,Neutral,27.27,Connected,-77,OK,None
2025-02-17 14:45:00,ESP32_WATER_01,2.88,Normal,2.41,2753.63,267,Good,7.76,Neutral,24.67,Connected,-47,OK,None
2025-02-17 15:00:00,ESP32_WATER_01,3.32,Normal,1.16,2753.92,392,Moderate,7.43,Neutral,22.81,Connected,-68,OK,None
2025-02-17 15:15:00,ESP32_WATER_01,2.77,Normal,4.05,2754.93,259,Good,7.28,Neutral,21.47,Connected,-54,OK,None
2025-02-17 15:30:00,ESP32_WATER_01,2.7,Normal,1.97,2755.42,342,Moderate,7.26,Neutral,23.81,Connected,-55,OK,None
2025-02-17 15:45:00,ESP32_WATER_01,2.91,Normal,1.5,2755.8,883,Poor,7.03,Neutral,24.21,Connected,-52,OK,High TDS
2025-02-17 16:00:00,ESP32_WATER_01,2.53,Normal,2.39,2756.4,370,Moderate,6.77,Neutral,27.54,Connected,-46,OK,None
2025-02-17 16:15:00,ESP32_WATER_01,3.73,Normal,4.37,2757.49,445,Moderate,7.6,Neutral,28.05,Connected,-59,OK,None
2025-02-17 16:30:00,ESP32_WATER_01,2.77,Normal,2.28,2758.06,211,Good,7.6,Neutral,21.45,Connected,-49,OK,None
2025-02-17 16:45:00,ESP32_WATER_01,3.33,Normal,2.25,2758.62,368,Moderate,6.76,Neutral,27.95,Connected,-49,OK,None
2025-02-17 17:00:00,ESP32_WATER_01,3.08,Normal,2.84,2759.33,369,Moderate,6.77,Neutral,27.14,Connected,-47,OK,None
2025-02-17 17:15:00,ESP32_WATER_01,2.61,Normal,3.33,2760.16,233,Good,7.48,Neutral,23.41,Connected,-73,OK,None
2025-02-17 17:30:00,ESP32_WATER_01,3.0,Normal,1.64,2760.57,340,Moderate,7.07,Neutral,27.27,Connected,-82,OK,None
2025-02-17 17:45:00,ESP32_WATER_01,3.31,Normal,1.8,2761.02,286,Good,6.8,Neutral,22.62,Connected,-77,OK,None
2025-02-17 18:00:00,ESP32_WATER_01,2.92,Normal,1.54,2761.41,432,Moderate,6.56,Neutral,26.22,Connected,-78,OK,None
2025-02-17 18:15:00,ESP32_WATER_01,3.48,Normal,2.82,2762.11,274,Good,7.02,Neutral,32.28,Connected,-80,OK,None
2025-02-17 18:30:00,ESP32_WATER_01,3.41,Normal,1.97,2762.6,302,Moderate,7.25,Neutral,25.69,Connected,-53,OK,None
2025-02-17 18:45:00,ESP32_WATER_01,3.37,Normal,2.05,2763.12,289,Good,7.09,Neutral,23.97,Connected,-80,OK,None
2025-02-17 19:00:00,ESP32_WATER_01,2.82,Normal,2.1,2763.64,252,Good,6.67,Neutral,21.06,Connected,-69,OK,None
2025-02-17 19:15:00,ESP32_WATER_01,2.57,Normal,0.66,2763.81,196,Good,6.96,Neutral,25.25,Connected,-49,OK,None
2025-02-17 19:30:00,ESP32_WATER_01,2.75,Normal,3.13,2764.59,253,Good,7.42,Neutral,27.99,Connected,-73,OK,None
2025-02-17 19:45:00,ESP32_WATER_01,3.08,Normal,1.59,2764.99,331,Moderate,7.83,Neutral,22.87,Connected,-64,OK,None
2025-02-17 20:00:00,ESP32_WATER_01,3.22,Normal,1.99,2765.49,342,Moderate,7.22,Neutral,26.62,Connected,-67,OK,None
2025-02-17 20:15:00,ESP32_WATER_01,2.13,Normal,1.38,2765.83,384,Moderate,7.61,Neutral,24.21,Connected,-58,OK,None
2025-02-17 20:30:00,ESP32_WATER_01,3.0,Normal,0.84,2766.04,403,Moderate,7.49,Neutral,23.8,Connected,-61,OK,None
2025-02-17 20:45:00,ESP32_WATER_01,3.06,Normal,2.26,2766.61,352,Moderate,6.97,Neutral,26.47,Connected,-78,OK,None
2025-02-17 21:00:00,ESP32_WATER_01,2.89,Normal,2.71,2767.29,383,Moderate,7.58,Neutral,19.32,Connected,-54,OK,None
2025-02-17 21:15:00,ESP32_WATER_01,3.52,Normal,8.6,2769.44,361,Moderate,7.65,Neutral,24.43,Connected,-75,OK,None
2025-02-17 21:30:00,ESP32_WATER_01,3.17,Normal,1.29,2769.76,231,Good,7.01,Neutral,27.96,Connected,-48,OK,None
2025-02-17 21:45:00,ESP32_WATER_01,3.52,Normal,3.49,2770.63,350,Moderate,7.21,Neutral,24.45,Connected,-68,OK,None
2025-02-17 22:00:00,ESP32_WATER_01,2.91,Normal,1.57,2771.02,320,Moderate,6.97,Neutral,25.02,Connected,-59,OK,None
2025-02-17 22:15:00,ESP32_WATER_01,3.37,Normal,3.7,2771.95,274,Good,6.7,Neutral,24.6,Connected,-48,OK,None
2025-02-17 22:30:00,ESP32_WATER_01,3.65,Normal,3.01,2772.7,320,Moderate,7.61,Neutral,30.74,Connected,-49,OK,None
2025-02-17 22:45:00,ESP32_WATER_01,3.52,Normal,1.3,2773.03,348,Moderate,7.84,Neutral,26.15,Connected,-50,OK,None
2025-02-17 23:00:00,ESP32_WATER_01,2.56,Normal,0.78,2773.22,303,Moderate,7.18,Neutral,21.17,Connected,-52,OK,None
2025-02-17 23:15:00,ESP32_WATER_01,2.9,Normal,0.57,2773.37,399,Moderate,6.99,Neutral,22.4,Connected,-71,OK,None
2025-02-17 23:30:00,ESP32_WATER_01,2.86,Normal,3.95,2774.35,347,Moderate,7.63,Neutral,25.28,Connected,-73,OK,None
2025-02-17 23:45:00,ESP32_WATER_01,3.2,Normal,0.98,2774.6,389,Moderate,7.67,Neutral,28.77,Connected,-59,OK,None
2025-02-18 00:00:00,ESP32_WATER_01,3.27,Normal,3.89,2775.57,420,Moderate,6.85,Neutral,26.98,Connected,-67,OK,None
2025-02-18 00:15:00,ESP32_WATER_01,2.66,Normal,2.07,2776.09,288,Good,7.26,Neutral,27.98,Connected,-50,OK,None
2025-02-18 00:30:00,ESP32_WATER_01,3.03,Normal,1.66,2776.5,284,Good,7.99,Neutral,21.61,Connected,-73,OK,None
2025-02-18 00:45:00,ESP32_WATER_01,2.19,Normal,3.32,2777.33,412,Moderate,7.93,Neutral,26.89,Connected,-79,OK,None
2025-02-18 01:00:00,ESP32_WATER_01,3.58,Normal,1.58,2777.73,258,Good,6.83,Neutral,22.79,Connected,-85,OK,None
2025-02-18 01:15:00,ESP32_WATER_01,2.8,Normal,3.11,2778.5,312,Moderate,6.64,Neutral,24.64,Connected,-65,OK,None
